"plot_id","subplot","hegyi","rich","ba_sum","ba_sd","ba_mean","cum_height","crown_area_sum","crown_area_mean","crown_area_sd","ba_cov","crown_area_cov"
"ABG_7","S1",4.18975353988318,4,2361.08752075031,88.9307527476186,107.322160034105,181.4,898.589746706288,40.8449884866495,32.5308808378335,82.8633645831933,79.6447300957533
"ABG_7","S2",4.0168655232902,4,3001.38337346008,342.90447489798,300.138337346008,110.8,780.308783298633,78.0308783298633,100.614665296303,114.248808709388,128.942115544272
"ABG_7","S3",3.57758750047402,4,1520.93925138243,94.2768990540396,108.638517955888,92.8,479.438454864338,34.2456039188813,22.8758113021195,86.7803619083983,66.799263801293
"ABG_7","S4",4.42427001216598,3,4241.98260439942,239.021134736942,249.528388494084,160.2,1711.97950064722,100.70467650866,91.91219723704,95.7891549652712,91.2690457122277
"ABG_7","S5",2.32156786193451,3,154.959057638317,7.66583812783915,30.9918115276633,18.2,23.687608608067,4.73752172161341,2.19893533060472,24.7350437098413,46.4153086744234
"ABG_7","S6",0.788295298942637,2,86.9357227064636,18.7767340173918,43.4678613532318,8.7,16.2734499455951,8.13672497279756,3.68759283867144,43.1968204389144,45.3203574042343
"ABG_7","S7",1.8361523164308,2,144.921669110097,26.2020943883383,48.307223036699,9,7.22566310325652,2.40855436775217,0.790616813255528,54.2405312108969,32.8253671098728
"ABG_7","S8",3.60415932737997,2,389.09410412873,17.3312413746866,43.2326782365255,42.8,138.826979362133,15.4252199291259,8.15256913114118,40.0882898807877,52.8522067665791
"ABG_7","S9",3.64692604524195,3,3245.70503412976,871.438314476866,295.064094011796,45.5,777.732677322689,70.702970665699,190.894291747521,295.338650876995,269.994725752211
"ABG_8","S1",1.59367664074433,2,201.211155480792,58.6756777411906,67.0703851602641,15.8,19.0066355542182,6.33554518473942,2.21751344966295,87.4837345886499,35.0011464680945
"ABG_8","S2",2.85170891366428,2,1600.57862515093,501.212926791911,266.763104191821,42.7,246.897766645622,61.7244416614055,89.833047234965,187.886899993301,145.538857569181
"ABG_8","S3",3.56265736988196,5,3170.13402284766,485.858830830883,317.013402284766,72.4,795.859666933902,99.4824583667378,130.878292032234,153.261290320605,131.559165485996
"ABG_8","S4",2.98065166838135,3,2196.23244625319,361.723651411912,549.058111563297,41.8,599.447294231468,149.861823557867,101.538676658395,65.8807590296773,67.7548652804073
"ABG_8","S5",3.54257299477584,3,1288.2336295494,144.860358556345,117.112148140854,65.8,371.776074625816,33.7978249659833,52.9891191816927,123.693708002108,156.782630938603
"ABG_8","S6",3.62424155076212,3,1753.36212987663,191.571035334908,159.396557261512,74.3,358.769881039954,35.8769881039954,55.3101256166485,120.185177538439,154.166022678166
"ABG_8","S7",2.75534621578456,6,558.771523349115,52.738620803448,69.8464404186393,34.8,117.71547673001,19.6192461216683,13.1764216024078,75.5065261555893,67.1606927233318
"ABG_8","S8",3.10922692412722,4,1576.04278652639,241.125407125786,225.14896950377,56.4,166.535826566795,27.7559710944658,40.0234600999325,107.095940815198,144.197657375111
"ABG_8","S9",2.32772122364217,4,581.359574528425,84.5032386426517,116.271914905685,41.1,171.216799620644,34.2433599241287,31.5770618448778,72.6772571959421,92.2136785491887
"ABG_9","S1",3.43422683793188,1,4588.81443335574,822.307886427121,1147.20360833893,42.4,567.245969532173,141.811492383043,118.428992907769,71.6793322867736,83.5115623689253
"ABG_9","S3",3.840387131792,1,5812.08778081053,777.842598278109,968.681296801755,73.2,866.702581272352,144.450430212059,154.950804726928,80.2991242678342,107.269188814083
"ABG_9","S4",3.09510825086456,2,4342.25438792037,1228.19156699915,1447.41812930679,31.2,303.163691071415,101.054563690472,10.4293463443468,84.8539576872208,10.3205099932861
"ABG_9","S5",3.38665972310853,2,2693.85286860018,474.022948120674,673.463217150044,37,398.32253254865,99.5806331371625,72.7722904499478,70.3858705344948,73.0787585470673
"ABG_9","S6",2.62506666549352,1,2407.11970710704,165.030886737892,1203.55985355352,20.6,429.581379451868,214.790689725934,50.7821519831501,13.7118969406164,23.6426225214633
"ABG_9","S7",4.35423985551126,3,2707.66802229434,366.895232416668,451.278003715723,53.6,361.063243677075,60.1772072795125,53.9157262727095,81.3013772875553,89.5949292267427
"ABG_9","S8",2.64992191152429,1,1188.30742122034,30.5448201998388,594.15371061017,20.4,173.604410037372,86.802205018686,5.19817303764529,5.14089530274423,5.98852648561897
"ABG_9","S9",3.73063124879416,1,4843.95888071703,938.532343029354,1614.65296023901,38,741.353034394119,247.117678131373,136.14378027942,58.1259481845824,55.0926915908636
"TKW_10","S2",2.27814477957589,2,591.082803791286,98.8546464970849,98.5138006318809,20.4,665.232244397639,110.87204073294,101.57912107914,100.345987935718,91.6183380477466
"TKW_10","S3",3.13840654411208,3,644.269967416561,73.0438832891809,107.37832790276,25.6,251.20174858104,41.86695809684,30.2264099612427,68.0247911434495,72.1963365270716
"TKW_10","S4",3.55420528848194,4,401.542665018579,19.2842588149633,44.615851668731,28.4,359.712358836031,39.9680398706701,14.4547216112835,43.2228862471286,36.1657005398727
"TKW_10","S5",1.32214512176236,2,97.3265404082118,7.40832134429866,32.4421801360706,9.8,85.0743290592116,28.3581096864039,9.66755061136838,22.8354608513556,34.0909557028882
"TKW_10","S7",2.23931560755978,1,559.289886136957,192.756686948166,186.429962045652,14.2,313.719442387477,104.573147462492,66.4757466991841,103.393620227721,63.5686582189058
"TKW_10","S9",0.154150679827258,1,24.630086404144,NA,24.630086404144,3.2,4.83805268652828,4.83805268652828,NA,NA,NA
"TKW_13","S1",1.38583638080504,2,136.604302559718,45.2341019141249,68.3021512798591,9.9,87.0221165044373,43.5110582522186,30.8780364202006,66.2264673462247,70.9659513248593
"TKW_13","S2",2.91015343642256,4,5935.15181903327,1328.07169049111,1187.03036380665,55.2,2384.97147889923,476.994295779845,553.609122609388,111.881863428679,116.062000637614
"TKW_13","S3",2.13424429570366,2,485.658808318446,139.347512137474,121.414702079612,19.9,131.946891450771,32.9867228626928,15.1595436790982,114.769883507274,45.9565011723042
"TKW_13","S4",3.40051222121316,5,5852.34729066628,1221.50254519417,836.049612952326,54.3,1639.12596701047,234.160852430068,258.556170430534,146.104074001148,110.418188073411
"TKW_13","S5",3.26953182618591,3,5437.46071085158,1499.88663095849,776.780101550226,48.7,1782.66533535299,254.666476478999,409.82497560152,193.090248831703,160.926157721162
"TKW_13","S6",3.44920861582905,5,2314.12856456078,441.293071236566,231.412856456078,61.8,780.434447004777,78.0434447004777,114.55689784918,190.69514027641,146.786060365271
"TKW_13","S7",2.3654950146593,2,1267.0121711744,257.978286609131,422.337390391466,24.7,510.006151383767,170.002050461256,119.713665579494,61.0834589781431,70.4189539212511
"TKW_13","S8",3.82441290138211,5,5543.77220624906,848.695267373987,503.979291477187,99.7,3636.42491245672,330.584082950611,400.963568250653,168.398837358261,121.289435556568
"TKW_13","S9",3.35694613374627,2,3474.64859876011,975.900578506073,1158.2161995867,37.1,1031.16495668778,343.721652229259,252.878525087046,84.2589301422577,73.5707289450531
"TKW_19","S1",3.14156307562764,3,1178.8669352963,48.6761608455137,130.985215032922,59.7,1570.23084011725,174.470093346361,144.202827926895,37.1615688330009,82.6518890206707
"TKW_19","S2",3.13181722126164,2,903.01939234785,66.4777678350336,100.33548803865,48.4,981.936199806026,109.10402220067,67.4924597962443,66.2554885958454,61.8606522792614
"TKW_19","S3",2.38172460256146,3,2246.96916760866,613.367057565909,561.742291902165,37.6,1505.13704033487,376.284260083717,516.93289040409,109.190115540159,137.378292222237
"TKW_19","S4",3.24758870891862,4,4867.31662209647,911.851874912161,973.463324419294,62.2,2191.63786699731,438.327573399462,485.978565004923,93.6709018242792,110.871091507181
"TKW_19","S5",3.52880435323535,3,4712.46752020103,1274.29443654736,785.411253366838,60.3,1284.09458122829,214.015763538049,311.330965046362,162.245502733099,145.47104376777
"TKW_19","S6",2.57265417211757,2,1773.8374599964,700.570021247856,443.459364999101,34.2,636.172512351933,159.043128087983,195.801200608647,157.97840265461,123.112015566198
"TKW_19","S7",3.36410102455239,3,956.065184303714,83.4551196690037,136.580740614816,44.2,447.237130165043,63.8910185950061,38.008275882821,61.1031389149976,59.4892313796854
"TKW_19","S8",1.75498021772476,1,243.449868708307,22.9129899621025,60.8624671770768,16,325.72032632419,81.4300815810474,0,37.6471592836322,0
"TKW_19","S9",2.46628856397357,3,564.55205383172,133.077575611985,112.910410766344,23.8,605.918975097863,121.183795019573,38.6195257838396,117.861209350637,31.8685561692486
"TKW_21","S1",3.99189014568845,2,4523.4771601427,687.740108075647,646.211022877529,64.8,3209.4196389808,458.4885198544,351.929691808615,106.426551656948,76.7586704069223
"TKW_21","S2",4.39966328267349,4,3499.34937099897,297.48173435242,205.844080646998,133.8,3677.26561695339,216.309742173729,271.547952506156,144.517993141893,125.536626218186
"TKW_21","S3",3.99379071264926,9,4672.20015636364,534.127405675583,292.012509772728,147,2230.34228848954,139.396393030596,213.949649384092,182.912508128947,153.482916403104
