"plot_name","subplot","direction","vol","plot_id"
"P2","S6","E",0.279111015313006,"ABG_2"
"P2","S6","N",0.153415279531099,"ABG_2"
"P2","S6","S",0.0467936382498171,"ABG_2"
"P2","S6","W",0.274885251541299,"ABG_2"
"P2","S7","E",0.601817368112286,"ABG_2"
"P2","S7","N",0.399580297043686,"ABG_2"
"P2","S7","S",0.1164513913644,"ABG_2"
"P2","S7","W",0.142991110364151,"ABG_2"
"P2","S8","E",0.202847960535743,"ABG_2"
"P2","S8","N",0.131223967280723,"ABG_2"
"P2","S8","S",0.239268016351021,"ABG_2"
"P2","S8","W",0.108911003209064,"ABG_2"
"P2","S9","E",0.764154844837697,"ABG_2"
"P2","S9","N",0.945019460750077,"ABG_2"
"P2","S9","S",0.316930983007458,"ABG_2"
"P2","S9","W",0.295333563441123,"ABG_2"
"P3","S1","E",0.0859111311026135,"ABG_3"
"P3","S1","N",0.0745439951652624,"ABG_3"
"P3","S1","S",0.0778092892459143,"ABG_3"
"P3","S1","W",0.120137988273635,"ABG_3"
"P3","S2","E",0.145059956319185,"ABG_3"
"P3","S2","N",0.206584385386051,"ABG_3"
"P3","S2","S",0.195083218803423,"ABG_3"
"P3","S2","W",0.0982922326596614,"ABG_3"
"P3","S3","E",0.123697694957255,"ABG_3"
"P3","S3","N",0.123282079702799,"ABG_3"
"P3","S3","S",0.123309536587347,"ABG_3"
"P3","S3","W",0.216318510829795,"ABG_3"
"P3","S4","E",0.11225559955087,"ABG_3"
"P3","S4","N",0.0356002619033534,"ABG_3"
"P3","S4","S",0.0886063295135286,"ABG_3"
"P3","S4","W",0.243907241612701,"ABG_3"
"P3","S5","E",0.146748882408989,"ABG_3"
"P3","S5","N",0.16789305002493,"ABG_3"
"P3","S5","S",0.0991069421404218,"ABG_3"
"P3","S5","W",0.264458835339536,"ABG_3"
"P3","S6","E",0.210604298397302,"ABG_3"
"P3","S6","N",0.275868324025521,"ABG_3"
"P3","S6","S",0.37236333095241,"ABG_3"
"P3","S6","W",0.171705088488033,"ABG_3"
"P3","S7","E",0.128846069313796,"ABG_3"
"P3","S7","N",0.100222203125819,"ABG_3"
"P3","S7","S",0.116490033207637,"ABG_3"
"P3","S7","W",0.130253147938939,"ABG_3"
"P3","S8","E",0.210052298965446,"ABG_3"
"P3","S8","N",0.199731876798723,"ABG_3"
"P3","S8","S",0.194775482618907,"ABG_3"
"P3","S8","W",0.201742892162152,"ABG_3"
"P3","S9","E",0.278012211371572,"ABG_3"
"P3","S9","N",0.572898430691091,"ABG_3"
"P3","S9","S",0.325306482444399,"ABG_3"
"P3","S9","W",0.246602542360144,"ABG_3"
"P4","S1","E",0.169348413562107,"ABG_4"
"P4","S1","N",0.235654791711174,"ABG_4"
"P4","S1","S",0.210596341075941,"ABG_4"
"P4","S1","W",0.180906238311018,"ABG_4"
"P4","S2","E",0.0557585662102062,"ABG_4"
"P4","S2","N",0.0830408232623003,"ABG_4"
"P4","S2","S",0.430480001769546,"ABG_4"
"P4","S2","W",0.0429209287721402,"ABG_4"
"P4","S3","E",0.206106292544227,"ABG_4"
"P4","S3","N",0.241708985959353,"ABG_4"
"P4","S3","S",0.441156299934272,"ABG_4"
"P4","S3","W",0.447020289760581,"ABG_4"
"P4","S4","E",0.293139453901014,"ABG_4"
"P4","S4","N",0.22011649127407,"ABG_4"
"P4","S4","S",0.229356606009019,"ABG_4"
"P4","S4","W",0.408506065432677,"ABG_4"
"P4","S5","E",0.0566729488180107,"ABG_4"
"P4","S5","N",0.140325015003607,"ABG_4"
"P4","S5","S",0.206857144931011,"ABG_4"
"P4","S5","W",0.426738621422872,"ABG_4"
"P4","S6","E",0.0919028273879921,"ABG_4"
"P4","S6","N",0.118423331553624,"ABG_4"
"P4","S6","S",0.222003616528221,"ABG_4"
"P4","S6","W",0.219181125625681,"ABG_4"
"P4","S7","E",0.0803719747679399,"ABG_4"
"P4","S7","N",0.318615023059819,"ABG_4"
"P4","S7","S",0.466112961937463,"ABG_4"
"P4","S7","W",0.159709094312998,"ABG_4"
"P4","S8","E",0.164333009234237,"ABG_4"
"P4","S8","N",0.119432871533283,"ABG_4"
"P4","S8","S",0.173621080607265,"ABG_4"
"P4","S8","W",0.212799850569309,"ABG_4"
"P4","S9","E",0.306035398964063,"ABG_4"
"P4","S9","N",0.084813553743145,"ABG_4"
"P4","S9","S",0.15050255701729,"ABG_4"
"P4","S9","W",0.106390255705429,"ABG_4"
"P5","S1","E",0.0859479087634825,"ABG_5"
"P5","S1","N",0.0951904670686537,"ABG_5"
"P5","S1","S",0.0679841258886911,"ABG_5"
"P5","S1","W",0.596589994447287,"ABG_5"
"P5","S2","E",0.0890778238761279,"ABG_5"
"P5","S2","N",0.0838976551262544,"ABG_5"
"P5","S2","S",0.145961897257802,"ABG_5"
"P5","S2","W",0.125674657756058,"ABG_5"
"P5","S3","E",0.065438114627248,"ABG_5"
"P5","S3","N",0.0764488483589007,"ABG_5"
"P5","S3","S",0.635267478748274,"ABG_5"
"P5","S3","W",0.144677066656393,"ABG_5"
"P5","S4","E",0.458074173358912,"ABG_5"
"P5","S4","N",0.332899186343172,"ABG_5"
"P5","S4","S",0.0421741264216179,"ABG_5"
"P5","S4","W",0.0954459492251012,"ABG_5"
"P5","S5","E",0.0992728547167065,"ABG_5"
"P5","S5","N",0.539544135888238,"ABG_5"
"P5","S5","S",0.321778800483849,"ABG_5"
"P5","S5","W",0.305351555157743,"ABG_5"
"P5","S6","E",0.033862043955829,"ABG_5"
"P5","S6","N",0.0222405895565139,"ABG_5"
"P5","S6","S",0.0484609635793168,"ABG_5"
"P5","S6","W",0.0244181237151393,"ABG_5"
