"plot_id","subplot","stem_tag_id","tree_tag_id","distance","direction","diam","x_dim","y_dim","height","species"
"ABG_10","S3","10_95","10_95",5,242,5.7,1.6,0.5,4.8,"Terminalia brachystemma"
"ABG_10","S4","10_287","10_287",1,335,5.6,1.4,2,4,"Terminalia sericea"
"ABG_10","S4","10_286","10_286",1.4,262,5.2,1.6,1.4,4,"Burkea africana"
"ABG_10","S4","10_285","10_285",2.8,212,6.6,1.9,1.6,4.2,"Burkea africana"
"ABG_10","S4","10_306","10_306",2,84,5.4,1,0.9,4,"Burkea africana"
"ABG_10","S4","10_307","10_307",1.9,76,5.1,0.7,0.9,4,"Burkea africana"
"ABG_10","S5","10_255","10_255",2.8,42,5.9,0.6,1.3,2.8,"Burkea africana"
"ABG_10","S5","10_254","10_254",4.7,58,29.8,6.6,6.3,13.4,"Julbernardia paniculata"
"ABG_10","S5","10_253","10_253",5,68,16.9,5.3,5.4,13.4,"Julbernardia paniculata"
"ABG_10","S5","10_240","10_240",5,296,5.4,1.6,1.2,4,"Burkea africana"
"ABG_10","S7","10_387","10_387",4.3,20,6.8,1.7,2.2,5,"Combretum collinum"
"ABG_10","S7","10_386","10_386",6,226,51.1,13,12.7,16.2,"Burkea africana"
"ABG_10","S8","10_441","10_441",2.7,292,10.7,4.1,4.8,5.8,"Terminalia brachystemma"
"ABG_10","S8","10_438","10_438",3.8,266,7.1,3.5,2.7,3.8,"Burkea africana"
"ABG_10","S8","10_432","10_431",4.7,270,11.9,5.3,3.9,5,"Terminalia sericea"
"ABG_10","S8","10_431","10_431",4.9,270,9,4.6,2.3,6.8,"Terminalia sericea"
"ABG_10","S8","10_454","10_454",3.9,15,7.5,2.5,2.5,4,"Combretum zeyheri"
"ABG_10","S8","10_451","10_451",3.1,32,6.7,0.7,0.6,4.8,"Pseudolachnostylis maprouneifolia"
"ABG_10","S8","10_452","10_452",3.6,22,7.5,0.8,0.8,4.6,"Pseudolachnostylis maprouneifolia"
"ABG_10","S8","10_453","10_452",3.5,22,6,0.8,0.4,4.8,"Pseudolachnostylis maprouneifolia"
"ABG_10","S8","10_456","10_456",4.1,22,8.1,1,1,5,"Pseudolachnostylis maprouneifolia"
"ABG_10","S8","10_457","10_457",4.4,86,6.9,1.3,1,4.8,"Pseudolachnostylis maprouneifolia"
"ABG_10","S8","10_450","10_450",2.1,100,6.9,1.3,3.9,2,"Burkea africana"
"ABG_10","S8","10_464","10_464",6.6,108,22,6.8,6.5,3.8,"Burkea africana"
"ABG_10","S9","10_490","10_490",3.1,242,9,0.4,2,3.2,"Burkea africana"
"ABG_10","S9","10_489","10_489",3.5,278,5,0.8,1,8.8,"Combretum collinum"
"ABG_10","S9","10_507","10_507",1.3,50,5.4,1.8,1.2,4.8,"Combretum hereroense"
"ABG_10","S9","10_508","10_508",5,98,5.2,1.2,0.4,3.8,"Combretum hereroense"
"ABG_11","S1","11_27","11_27",7,10,11.5,5.4,4,4.4,"Burkea africana"
"ABG_11","S1","11_25","11_24",6.3,360,8,2.1,2.8,12.4,"Brachystegia glaucescens"
"ABG_11","S1","11_26","11_26",7,351,27.5,7.5,7.3,13.2,"Burkea africana"
"ABG_11","S1","11_24","11_24",6.5,360,14,5.5,4.8,12.4,"Brachystegia glaucescens"
"ABG_11","S2","11_70","11_70",2.4,320,6.5,3.4,2.8,6,"Brachystegia glaucescens"
"ABG_11","S2","11_71","11_70",2.4,320,5.7,3.4,2.8,6,"Brachystegia glaucescens"
"ABG_11","S2","11_75","11_75",3.5,360,6.1,2,1.7,5.4,"Brachystegia glaucescens"
"ABG_11","S2","11_74","11_74",4.7,20,8.3,1.1,1.5,5.2,"Burkea africana"
"ABG_11","S2","11_73","11_73",5.7,22,5,1.4,1.8,NA,"Brachystegia glaucescens"
"ABG_11","S2","11_72","11_72",2.7,30,6.5,1.6,2.7,5.8,"Brachystegia glaucescens"
"ABG_11","S3","11_145","11_145",3.5,260,8.6,2.3,2.8,4.6,"Strychnos spinosa"
"ABG_11","S3","11_146","11_146",3.7,242,7,2.3,2.8,4.6,"Strychnos spinosa"
"ABG_11","S3","11_147","11_147",3.7,242,5.2,2.3,2.8,4.6,"Strychnos spinosa"
"ABG_11","S3","11_153","11_153",1.3,193,5,2.4,1.8,2.8,"Burkea africana"
"ABG_11","S3","11_152","11_152",1.7,69,5.3,2.2,2.3,3.6,"Baphia massaiensis"
"ABG_11","S3","11_154","11_154",2.2,60,5.3,2.7,1.9,3,"Baphia massaiensis"
"ABG_11","S3","11_156","11_156",6.2,53,18.5,9.7,10.1,11.8,"Brachystegia glaucescens"
"ABG_11","S3","11_157","11_157",6.2,53,14.2,9.7,10.1,11.8,"Brachystegia glaucescens"
"ABG_11","S3","11_151","11_151",0.7,70,8,2,2.1,6.8,"Strychnos pungens"
"ABG_11","S3","11_150","11_150",2.1,80,9.5,2.6,2.2,7,"Strychnos pungens"
"ABG_11","S3","11_149","11_149",3,140,5.1,2.3,2.1,5.2,"Brachystegia glaucescens"
"ABG_11","S3","11_132","11_132",5.6,90,9.2,3.5,4.5,5.8,"Brachystegia glaucescens"
"ABG_11","S3","11_131","11_131",6.1,100,14.2,6.1,7.6,11.4,"Brachystegia glaucescens"
"ABG_11","S3","11_148","11_148",4.1,151,7.6,1.9,2,4.2,"Burkea africana"
"ABG_11","S3","11_144","11_144",5,210,7.2,1.9,2.7,4.8,"Burkea africana"
"ABG_11","S3","11_143","11_143",5.5,290,6.5,2.1,2.2,6.4,"Brachystegia glaucescens"
"ABG_11","S4","11_532","11_532",3.8,70,5.5,1.3,1.6,5,"Burkea africana"
"ABG_11","S4","11_538","11_538",6.2,53,5,2.1,1.2,4.8,"Combretum collinum"
"ABG_11","S4","11_531","11_531",2.8,112,5,1.4,1.6,5.2,"Combretum collinum"
"ABG_11","S4","11_529","11_529",3.2,130,6,0.8,0.8,5,"Burkea africana"
"ABG_11","S4","11_530","11_529",3.4,130,5.5,1.3,1.6,5,"Burkea africana"
"ABG_11","S5","11_504","11_504",1.9,60,5.5,1.7,2.3,3.2,"Burkea africana"
"ABG_11","S5","11_503","11_502",1.6,350,22.3,6.1,8.4,15.8,"Brachystegia glaucescens"
"ABG_11","S5","11_502","11_502",1.8,350,13,6.1,8.4,15.8,"Brachystegia glaucescens"
"ABG_11","S5","11_499","11_499",5.3,332,26,6,7,15,"Brachystegia glaucescens"
"ABG_11","S5","11_500","11_500",4.7,20,15.8,4.2,4.8,7.2,"Brachystegia glaucescens"
"ABG_11","S5","11_501","11_500",5,20,27.3,11,8.4,16,"Brachystegia glaucescens"
"ABG_11","S5","11_495","11_495",7,290,16.7,4.3,3.9,8.4,"Brachystegia glaucescens"
"ABG_11","S5","11_494","11_494",2.6,230,11.5,3.1,3.5,7.8,"Brachystegia glaucescens"
"ABG_11","S5","11_492","11_492",4.8,200,12.2,4.4,3.1,11.4,"Brachystegia glaucescens"
"ABG_11","S5","11_491","11_491",4.5,232,10.2,5,3.4,7.2,"Brachystegia glaucescens"
"ABG_11","S5","11_490","11_488",2.8,170,21,3.8,4.5,13.6,"Brachystegia glaucescens"
"ABG_11","S5","11_489","11_488",3.5,183,21.8,2.2,3.6,13.6,"Brachystegia glaucescens"
"ABG_11","S5","11_488","11_488",3.8,152,20.6,1.4,0.8,7.4,"Brachystegia glaucescens"
"ABG_11","S5","11_487","11_487",4.4,120,7.6,4.5,5,9.8,"Brachystegia glaucescens"
"ABG_11","S5","11_485","11_484",4.8,120,10.8,3.7,4.2,9.8,"Brachystegia glaucescens"
"ABG_11","S5","11_486","11_484",4.8,120,20.1,3.7,4.2,9.8,"Brachystegia glaucescens"
"ABG_11","S5","11_505","11_505",3.9,92,5.5,1.2,1.2,1.6,"Brachystegia glaucescens"
"ABG_11","S6","11_422","11_422",3.8,71,18,3.6,4.3,13.4,"Brachystegia glaucescens"
"ABG_11","S6","11_421","11_421",5,10,8,3.1,3.5,3.5,"Combretum zeyheri"
"ABG_11","S6","11_419","11_419",5.3,350,17.7,3.1,4.9,11.6,"Brachystegia glaucescens"
"ABG_11","S6","11_418","11_418",5,350,16.6,4.7,3.5,11.6,"Brachystegia glaucescens"
"ABG_11","S6","11_402","11_402",2.5,170,11,2.6,3.8,11.2,"Brachystegia glaucescens"
"ABG_11","S6","11_404","11_403",5.3,240,13.5,4.7,4.7,5.4,"Baphia bequaerti"
"ABG_11","S6","11_403","11_403",5.4,270,10.6,2.7,5.4,5.4,"Baphia bequaerti"
"ABG_11","S6","11_401","11_401",3.1,180,17,2.5,4.7,7.8,"Brachystegia glaucescens"
"ABG_11","S6","11_400","11_400",3.6,180,16.5,2.5,4.7,11.2,"Brachystegia glaucescens"
"ABG_11","S6","11_399","11_398",5,128,13.8,4.6,4.5,14.6,"Brachystegia glaucescens"
"ABG_11","S6","11_423","11_423",4,100,11.1,4,3.6,8.6,"Brachystegia glaucescens"
"ABG_11","S6","11_424","11_424",4.3,90,8.3,3.1,2.8,8.6,"Brachystegia glaucescens"
"ABG_11","S7","11_705","11_705",3.4,335,17,3.9,3.4,9.8,"Brachystegia glaucescens"
"ABG_11","S7","11_706","11_705",3.4,338,13.5,4.1,3.7,9.8,"Brachystegia glaucescens"
"ABG_11","S7","11_708","11_707",4,310,10.2,4.1,2.6,7.8,"Brachystegia glaucescens"
"ABG_11","S7","11_707","11_707",3.7,340,12,2.8,3.1,7.8,"Brachystegia glaucescens"
"ABG_11","S7","11_704","11_704",2.3,40,5.5,2.2,2.7,4.2,"Brachystegia glaucescens"
"ABG_11","S7","11_702","11_701",4.8,40,14.2,4.4,2.5,9.6,"Brachystegia glaucescens"
"ABG_11","S7","11_701","11_701",5.1,33,10.2,2.5,3.8,9.6,"Brachystegia glaucescens"
"ABG_11","S7","11_693","11_693",3.7,30,17.8,3.2,2.6,5.8,"Brachystegia glaucescens"
"ABG_11","S7","11_694","11_694",3.7,30,20.8,3.2,2.6,5.8,"Brachystegia glaucescens"
"ABG_11","S7","11_695","11_695",3.5,140,19,4.2,5.1,12.2,"Brachystegia glaucescens"
"ABG_11","S7","11_696","11_696",1.8,142,19,7.7,5.8,12.2,"Brachystegia glaucescens"
"ABG_11","S7","11_697","11_697",2.2,130,17.5,5,4.7,12.2,"Brachystegia glaucescens"
"ABG_11","S7","11_692","11_692",5.5,100,5.5,2.7,1.8,4,"Brachystegia glaucescens"
"ABG_11","S8","11_712","11_712",2.4,210,19.3,5.3,4.6,9,"Brachystegia glaucescens"
"ABG_11","S8","11_713","11_712",2.2,210,15.5,3.3,5.1,9,"Brachystegia glaucescens"
"ABG_11","S9","11_739","11_739",2.6,303,12.2,2.5,2.5,8.2,"Brachystegia glaucescens"
"ABG_11","S9","11_740","11_740",2.8,322,12.6,4,2.7,8.2,"Brachystegia glaucescens"
"ABG_12","S1","12_32","12_32",8.8,50,45.2,10.5,7.8,12.2,"Baikiaea plurijuga"
"ABG_12","S1","12_14","12_14",3.2,80,6.4,1.2,1.2,2,"Ochna pulchra"
"ABG_12","S1","12_21","12_21",7.8,150,9.3,3.2,3.8,4.2,"Baphia massaiensis"
"ABG_12","S2","12_64","12_64",3.6,122,81.1,13.9,9.2,26,"Brachystegia glaucescens"
"ABG_12","S2","12_51","12_51",5.6,310,22.1,4.7,5.1,12.6,"Brachystegia glaucescens"
"ABG_12","S2","12_63","12_63",7.5,360,34,7.3,8.1,10.2,"Baikiaea plurijuga"
"ABG_12","S3","12_77","12_77",5.5,152,20.2,5.3,4.6,8.2,"Baikiaea plurijuga"
"ABG_12","S3","12_78","12_78",6.3,80,22.7,5,5.3,10.2,"Baikiaea plurijuga"
"ABG_12","S3","12_76","12_76",5.3,290,25.6,6.9,5.5,12.2,"Baikiaea plurijuga"
"ABG_12","S4","12_277","12_277",2.9,30,42.6,10.5,8.7,9.2,"Baikiaea plurijuga"
"ABG_12","S4","12_278","12_278",8,333,41,11,10,9.2,"Baikiaea plurijuga"
"ABG_12","S5","12_264","12_264",3.5,352,27,8.6,7.9,9,"Baikiaea plurijuga"
"ABG_12","S5","12_263","12_263",5.5,330,32.5,7,7.9,12.2,"Lonchocarpus nelsii"
"ABG_12","S5","12_265","12_265",5.9,20,32.1,8,7.3,9.4,"Baikiaea plurijuga"
"ABG_12","S5","12_266","12_266",6.3,92,41.9,10.7,9.1,8.2,"Baikiaea plurijuga"
"ABG_12","S5","12_256","12_256",6.7,270,21.1,4.8,7,15.8,"Brachystegia glaucescens"
"ABG_12","S5","12_259","12_259",4.4,190,5.6,1.5,1.3,5.2,"Erythrophleum africanum"
"ABG_12","S5","12_258","12_258",5.7,223,7.2,2,1.7,7,"Brachystegia glaucescens"
"ABG_12","S6","12_194","12_194",2.4,350,6.9,2.3,2.1,6,"Baphia massaiensis"
"ABG_12","S6","12_197","12_197",4.5,70,5.4,1.5,1.9,6.7,"Baphia massaiensis"
"ABG_12","S6","12_195","12_195",4.3,110,6.5,2.2,2,6.8,"Baphia massaiensis"
"ABG_12","S6","12_185","12_185",8.8,260,81.2,22,22.7,17.4,"Brachystegia glaucescens"
"ABG_12","S7","12_398","12_398",2.6,23,5.7,0.9,1.2,3.2,"Combretum collinum"
"ABG_12","S7","12_399","12_399",2.7,11,5.6,1.3,1.2,3.2,"Combretum collinum"
"ABG_12","S7","12_397","12_397",1.6,92,5.5,1.4,1.1,5.2,NA
"ABG_12","S7","12_396","12_396",3.2,82,15.9,3,2.8,6.8,"Combretum zeyheri"
"ABG_12","S7","12_395","12_395",5.8,111,12.2,3.5,1.8,5.8,"Combretum apiculatum"
"ABG_12","S7","12_385","12_385",4.2,243,9.8,2.5,2.2,7,"Baikiaea plurijuga"
"ABG_12","S7","12_384","12_384",5.8,193,15.4,3.8,3.1,7.4,"Erythrophleum africanum"
"ABG_12","S8","12_439","12_439",5.1,151,7.6,1.7,2,4.8,"Combretum collinum"
"ABG_12","S8","12_444","12_444",2.8,80,5,2.2,1.8,8.6,"Combretum apiculatum"
"ABG_12","S8","12_445","12_445",6.1,30,8.9,2.2,2.8,4.4,"Combretum apiculatum"
"ABG_12","S8","12_446","12_446",6.2,30,6.6,2,1.5,4.2,"Combretum apiculatum"
"ABG_12","S9","12_495","12_495",1.7,273,9,2.6,2.8,5.4,"Combretum apiculatum"
"ABG_12","S9","12_493","12_493",3.3,120,7.7,1.6,2.8,3.8,"Baphia bequaerti"
"ABG_12","S9","12_492","12_492",4.2,140,37.9,9.5,10.2,10.8,"Brachystegia glaucescens"
"ABG_12","S9","12_497","12_497",5.2,46,17,4,5.3,12.2,"Guibourtia coleosperma"
"ABG_12","S9","12_496","12_496",3.1,22,5.9,2,2.4,3.8,"Guibourtia coleosperma"
"ABG_15","S1","15_29","15_29",9.6,270,39.9,8.2,8.2,8.8,"Baikiaea plurijuga"
"ABG_15","S1","15_26","15_26",7.8,110,71.5,12.8,14.1,12.8,"Baikiaea plurijuga"
"ABG_15","S2","15_32","15_32",2.6,350,60.7,7.1,8.4,10.2,"Baikiaea plurijuga"
"ABG_15","S3","15_40","15_40",5.8,340,29,8.1,3.7,9.8,"Baikiaea plurijuga"
"ABG_15","S3","15_43","15_43",7.5,182,37.9,9.5,6.1,9.4,"Baikiaea plurijuga"
"ABG_15","S4","15_101","15_101",1.9,160,28.9,5.2,4.6,9,"Baikiaea plurijuga"
"ABG_15","S4","15_104","15_104",2.2,10,49.4,5.1,6.1,8.2,"Baikiaea plurijuga"
"ABG_15","S4","15_102","15_102",5.3,5,18.8,NA,NA,7.2,NA
"ABG_15","S5","15_97","15_97",9.4,304,38.3,7.8,5.5,11.8,"Baikiaea plurijuga"
"ABG_15","S6","15_79","15_79",1.2,172,28,3.8,3.8,10.6,"Baikiaea plurijuga"
"ABG_15","S6","15_78","15_78",4.4,140,23.2,2.3,3.6,9.8,"Baikiaea plurijuga"
"ABG_15","S6","15_80","15_80",4.1,80,22.7,3.8,6.2,9.8,"Baikiaea plurijuga"
"ABG_15","S6","15_83","15_83",10.6,352,36.1,7.5,7.3,8.4,"Baikiaea plurijuga"
"ABG_15","S7","15_165","15_165",5.5,250,29.5,5.7,4.5,12,"Baikiaea plurijuga"
"ABG_15","S7","15_166","15_166",6,302,8.7,7.7,1.9,4.8,"Baphia massaiensis"
"ABG_15","S7","15_168","15_168",5.5,332,39,4.8,5,12.4,"Baikiaea plurijuga"
"ABG_15","S7","15_147","15_147",7,130,37.6,8.5,8.4,12,"Baikiaea plurijuga"
"ABG_15","S7","15_148","15_148",6.5,60,39.5,8.4,7.6,12.8,"Baikiaea plurijuga"
"ABG_15","S8","15_174","15_174",4.4,323,18.5,NA,NA,1.8,NA
"ABG_15","S9","15_182","15_182",4.4,93,20,NA,NA,1.6,NA
"ABG_14","S1","14_13","14_12",2.4,20,7.1,1.6,1.6,2.4,"Baphia bequaerti"
"ABG_14","S1","14_19","14_19",4,42,7.9,1.8,1.8,6,"Julbernardia paniculata"
"ABG_14","S1","14_9","14_9",5.1,110,9,1.9,2.2,3,"Baphia bequaerti"
"ABG_14","S1","14_8","14_8",4.9,120,27.1,5.2,5.2,7.2,"Burkea africana"
"ABG_14","S2","14_39","14_39",2.5,280,24.6,10.8,10.2,8,"Julbernardia paniculata"
"ABG_14","S2","14_40","14_40",2.5,312,15.3,3.4,3.8,8,"Julbernardia paniculata"
"ABG_14","S2","14_38","14_38",3.8,310,15.6,3.2,7.1,8.5,"Julbernardia paniculata"
"ABG_14","S2","14_41","14_41",2.8,20,9.5,NA,NA,2.8,NA
"ABG_14","S2","14_37","14_37",7.2,274,21.2,7.8,8.2,8.8,"Julbernardia paniculata"
"ABG_14","S3","14_71","14_71",4,280,13.3,13.8,4.1,5.8,"Julbernardia paniculata"
"ABG_14","S3","14_73","14_72",1.3,42,5.2,1.3,1.3,2.2,"Baphia bequaerti"
"ABG_14","S3","14_72","14_72",1.2,42,5.4,1.3,1.3,2.2,"Baphia bequaerti"
"ABG_14","S3","14_74","14_74",5.4,40,11.6,3.1,3.8,6.4,"Julbernardia paniculata"
"ABG_14","S3","14_98","14_98",5.8,52,7.2,1.9,1.8,3.6,"Julbernardia paniculata"
"ABG_14","S3","14_67","14_67",4.5,110,11,1.6,2.1,4.2,"Pterocarpus angolensis"
"ABG_14","S3","14_66","14_65",5,120,10.4,2.1,1.8,4.2,"Pterocarpus angolensis"
"ABG_14","S4","14_218","14_218",4.9,20,5.1,1.5,1.3,2.4,"Pseudolachnostylis maprouneifolia"
"ABG_14","S5","14_197","14_197",6.8,352,51,15.1,15.1,11.4,"Julbernardia paniculata"
"ABG_14","S5","14_199","14_198",3.5,311,22.8,5.1,4.5,10.2,"Pterocarpus angolensis"
"ABG_14","S5","14_198","14_198",3.5,300,21,4.8,4.5,10.2,"Pterocarpus angolensis"
"ABG_14","S5","14_191","14_191",2.7,290,9.1,1.9,2.3,2.2,"Diplorhynchus condylocarpon"
"ABG_14","S5","14_193","14_193",2.2,80,7.9,1.2,1.4,4.8,"Diplorhynchus condylocarpon"
"ABG_14","S5","14_194","14_194",1.2,170,8,1.9,1.4,4.6,"Diplorhynchus condylocarpon"
"ABG_14","S5","14_195","14_194",1.2,170,8,1.8,1.5,5,"Diplorhynchus condylocarpon"
"ABG_14","S6","14_171","14_171",3.8,30,6.7,2.2,2.2,3.6,"Julbernardia paniculata"
"ABG_14","S6","14_172","14_172",3.2,20,9.7,2.4,2.4,4,"Julbernardia paniculata"
"ABG_14","S6","14_173","14_173",2.4,370,23.6,5.4,6.3,6.2,"Julbernardia paniculata"
"ABG_14","S6","14_174","14_174",4.5,300,18,4.8,4.3,5.8,"Baphia bequaerti"
"ABG_14","S6","14_164","14_164",5.3,98,9.2,2.2,2.4,4.4,"Julbernardia paniculata"
"ABG_14","S6","14_167","14_167",5.2,62,7.8,1.7,1.6,3.4,"Julbernardia paniculata"
"ABG_14","S7","14_312","14_312",2.1,70,32.2,6.9,10.1,8.4,"Julbernardia paniculata"
"ABG_14","S7","14_310","14_310",4.3,90,14.4,2,3.1,6,"Pterocarpus angolensis"
"ABG_14","S7","14_311","14_310",4.1,100,11.6,1.9,3.1,6,"Pterocarpus angolensis"
"ABG_14","S7","14_313","14_313",4.2,120,13.7,4.6,4.7,8.4,"Julbernardia paniculata"
"ABG_14","S8","14_333","14_333",3.5,222,14.1,3.4,4,8,"Pterocarpus angolensis"
"ABG_14","S8","14_337","14_337",7,10,11.7,2.3,2.7,7,"Diplorhynchus condylocarpon"
"ABG_14","S8","14_339","14_339",7.3,24,15.2,3.9,3.7,7,"Diplorhynchus condylocarpon"
"ABG_14","S9","14_374",NA,3.6,333,NA,4.1,3,NA,NA
"ABG_14","S9","14_228","14_227",6,0,5.3,0.6,1,3.2,"Burkea africana"
"ABG_13","S1","13_9","13_8",5.3,310,32.5,4.4,7.4,8.8,"Lonchocarpus nelsii"
"ABG_13","S1","13_221",NA,3,360,NA,1,1.1,NA,NA
"ABG_13","S2","13_19","13_19",4.3,10,31.7,3.2,3.6,6.6,"Baikiaea plurijuga"
"ABG_13","S3","13_27","13_27",2.6,130,6,1,1.1,3.6,"Combretum sp. plot_13"
"ABG_13","S3","13_29","13_28",5.2,360,5.8,2.1,1.9,2,"Baphia massaiensis"
"ABG_13","S3","13_30","13_30",4.3,213,6.2,1.3,1,2.8,NA
"ABG_13","S3","13_28","13_28",5.2,360,6.8,2.1,1.9,2,"Baphia massaiensis"
"ABG_13","S4","13_108","13_108",3.2,60,25,NA,NA,7,NA
"ABG_13","S5","13_93","13_93",2.5,150,54.4,9.8,10.2,13.2,"Baikiaea plurijuga"
"ABG_13","S6","13_161","13_161",9.9,40,51.7,10.7,9.1,11.4,"Baikiaea plurijuga"
"ABG_13","S8","13_189",NA,1.8,120,NA,2.8,2,NA,NA
"ABG_13","S8","13_186","13_186",5.2,131,6.9,0.9,0.9,2.8,"Baphia massaiensis"
"ABG_13","S8","13_188","13_188",3.3,140,5.5,2,1.3,4.2,"Baphia massaiensis"
"ABG_13","S8","13_187","13_187",3.7,140,6.4,NA,NA,4.2,"Baphia massaiensis"
"ABG_13","S9","13_207","13_207",2.3,50,6.5,1.3,1.5,2.6,"Baphia massaiensis"
"ABG_13","S9","13_206","13_205",2.8,40,14.1,1.9,2.9,6.4,"Baphia massaiensis"
"ABG_13","S9","13_205","13_205",3,52,7.1,2,2.1,4.2,"Baphia massaiensis"
"ABG_13","S9","13_204","13_204",3.4,23,13.6,2.7,3,4.2,"Baphia massaiensis"
"ABG_13","S9","13_203","13_203",4,32,67.9,16.7,17.3,14.6,"Baikiaea plurijuga"
"ABG_13","S9","13_209","13_209",4.5,220,7.1,1,0.8,4.2,"Baphia massaiensis"
"ABG_13","S9","13_208","13_208",4.8,270,6.8,1,0.8,2.4,"Baphia massaiensis"
"TKW_19","S1","N44A","N44A",2.4,81,8.7,4.7,4.7,6.6,"Combretum apiculatum"
"TKW_19","S1","N45","N45",4.9,81,14.4,5.9,8.2,4.8,"Diplorhynchus condylocarpon"
"TKW_19","S1","N46","N45",4.9,118,11.8,5.9,8.2,4.8,"Diplorhynchus condylocarpon"
"TKW_19","S1","N48","N48",8.9,161,9,5.3,5.2,4.9,"Diplorhynchus condylocarpon"
"TKW_19","S1","N44","N44",4,242,16,3.3,2.5,2.5,"Diplorhynchus condylocarpon"
"TKW_19","S1","N39","N39",5.2,310,15,10.2,5.8,4.8,"Diplorhynchus condylocarpon"
"TKW_19","S1","N38","N39",5.2,310,12,10.2,5.8,4.8,"Diplorhynchus condylocarpon"
"TKW_19","S1","N40","N39",5.2,310,13.8,10.2,5.8,4.7,"Diplorhynchus condylocarpon"
"TKW_19","S1","N31","N31",10.3,312,13.5,13.1,12.8,21.8,"Julbernardia globiflora"
"TKW_19","S2","P76","P76",4.2,50,15.3,4.8,4.7,7,"Brachystegia boehmii"
"TKW_19","S2","P81","P81",7.2,189,13.1,6.5,8.8,6.6,"Diplorhynchus condylocarpon"
"TKW_19","S2","P83","P81",7.2,189,11.2,6.5,8.8,6.6,"Diplorhynchus condylocarpon"
"TKW_19","S2","P84","P81",7.2,189,8,6.5,8.8,6.6,"Diplorhynchus condylocarpon"
"TKW_19","S2","P82","P81",7.2,189,16.9,6.5,8.8,6.6,"Diplorhynchus condylocarpon"
"TKW_19","S2","P63","P63",2.2,260,8.6,4,4.1,3.2,"Diplorhynchus condylocarpon"
"TKW_19","S2","P64","P63",2.2,260,7.7,4,4.1,3.2,"Diplorhynchus condylocarpon"
"TKW_19","S2","P65","P63",2.2,260,7.4,4,4.1,3.2,"Diplorhynchus condylocarpon"
"TKW_19","S2","P69","P69",5.4,336,9,4.8,2.5,5.4,"Diplorhynchus condylocarpon"
"TKW_19","S3","Q94","Q94",6.1,18,37,11.4,8.5,12.2,"Combretum collinum"
"TKW_19","S3","Q91","Q91",6.7,25,6.4,3.3,3.5,3,"Diplorhynchus condylocarpon"
"TKW_19","S3","Q92","Q91",6.7,25,6.1,3.3,3.5,3,"Diplorhynchus condylocarpon"
"TKW_19","S3","Q41","Q41",13,235,37.6,27,13.3,19.4,"Indet indet"
"TKW_19","S4","R18","R18",6.9,40,23,8.7,7.1,15.8,"Brachystegia boehmii"
"TKW_19","S4","R19","R19",5.6,91,49.4,18.3,17.4,16.8,"Brachystegia boehmii"
"TKW_19","S4","Q80","Q80",5.7,208,12.7,3.5,3.2,3.6,"Combretum zeyheri"
"TKW_19","S4","Q82","Q82",4.8,282,22.5,3.1,3.3,6.8,"Diospyros fischeri"
"TKW_19","S4","Q51","Q51",7.6,295,50.6,18.5,16,19.2,"Julbernardia paniculata"
"TKW_19","S5","P53","P53",2.8,2,9.2,3.1,4.2,6.8,"Diospyros fischeri"
"TKW_19","S5","P90","P90",5.7,34,39.6,12.3,11.5,12.6,"Brachystegia boehmii"
"TKW_19","S5","P92","P92",4.9,152,9.7,2.3,0.9,16.4,"Diospyros fischeri"
"TKW_19","S5","P50","P50",2.9,262,8.6,2,5.2,2.6,"Diplorhynchus condylocarpon"
"TKW_19","S5","P55","P55",1.6,338,9.8,2,1.9,5.8,"Diplorhynchus condylocarpon"
"TKW_19","S5","P58","P58",5,339,63.9,17,14,16.1,"Brachystegia boehmii"
"TKW_19","S6","N60","N60",2.8,330,10.2,4.2,2.4,2.4,"Diplorhynchus condylocarpon"
"TKW_19","S6","N20","N20",7.8,320,43.6,12.4,11.4,12.2,"Brachystegia boehmii"
"TKW_19","S6","N17","N17",7.8,242,13.4,7.3,5.7,4.4,"Diplorhynchus condylocarpon"
"TKW_19","S6","N61","N61",4,220,8.6,2.7,3.5,15.2,"Diplorhynchus condylocarpon"
"TKW_19","S7","N66","N66",3.1,62,17.2,5.2,7.1,6,"Diplorhynchus condylocarpon"
"TKW_19","S7","N67","N66",3.1,62,7.9,5.2,7.1,6,"Diplorhynchus condylocarpon"
"TKW_19","S7","N65A","N65A",4.9,18,6.1,3.1,1.8,3.2,"Diplorhynchus condylocarpon"
"TKW_19","S7","N65","N65",5.1,16,16,4.2,2.7,11.8,"Indet indet"
"TKW_19","S7","N71","N71",4.2,162,14.4,4.3,4,5.2,"Diplorhynchus condylocarpon"
"TKW_19","S7","N80A","N80",2,130,9.8,4,4.3,6,"Diplorhynchus condylocarpon"
"TKW_19","S7","N80","N80",2,130,16.2,4,4.3,6,"Flacourtia indica"
"TKW_19","S8","P44","P44",6,340,8.9,4.8,5.4,4,"Diplorhynchus condylocarpon"
"TKW_19","S8","P45","P44",6,340,8.8,4.8,5.4,4,"Diplorhynchus condylocarpon"
"TKW_19","S8","P43","P44",6,340,6.4,4.8,5.4,4,"Diplorhynchus condylocarpon"
"TKW_19","S8","P42","P44",6,340,10.6,4.8,5.4,4,"Diplorhynchus condylocarpon"
"TKW_19","S9","R44","R44",4.9,62,21.1,7.1,8.3,8.4,"Pseudolachnostylis maprouneifolia"
